Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,30.350000,31.360001,30.170000,31.219999,31.219999,7075035
2021-01-05,30.980000,31.360001,30.459999,31.180000,31.180000,5486366
2021-01-06,31.100000,31.410000,30.629999,31.160000,31.160000,4896242
2021-01-07,31.000000,32.009998,31.000000,31.580000,31.580000,8108812
2021-01-08,31.700001,31.719999,30.000000,31.150000,31.150000,6756327
2021-01-11,30.889999,32.880001,30.580000,31.709999,31.709999,11565844
2021-01-12,31.000000,31.480000,30.400000,31.299999,31.299999,7424439
2021-01-13,31.000000,32.880001,31.000000,31.920000,31.920000,10493736
2021-01-14,31.930000,32.130001,30.709999,31.049999,31.049999,6568868
2021-01-15,31.110001,32.439999,30.240000,30.520000,30.520000,8701169
2021-01-18,33.570000,33.570000,32.439999,33.570000,33.570000,13346881
2021-01-19,33.680000,33.799999,31.100000,31.570000,31.570000,18567444
2021-01-20,31.309999,34.730000,30.799999,34.730000,34.730000,25096373
2021-01-21,34.709999,38.200001,34.060001,38.200001,38.200001,35325020
2021-01-22,37.889999,39.939999,36.470001,36.689999,36.689999,35712461
2021-01-25,36.759998,38.000000,35.500000,35.599998,35.599998,25088575
2021-01-26,35.270000,38.500000,35.049999,37.070000,37.070000,22312978
2021-01-27,36.650002,36.669998,34.110001,35.320000,35.320000,14636567
2021-01-28,34.560001,38.500000,34.380001,36.380001,36.380001,17124601
2021-01-29,37.070000,37.720001,35.110001,35.860001,35.860001,14222879
2021-02-01,35.590000,35.880001,34.110001,34.730000,34.730000,10575502
2021-02-02,35.500000,37.990002,34.660000,37.430000,37.430000,18973136
2021-02-03,36.770000,40.139999,36.660000,38.529999,38.529999,26348439
2021-02-04,37.529999,38.660000,35.759998,36.349998,36.349998,17578288
2021-02-05,35.340000,35.950001,32.720001,32.720001,32.720001,19438612
2021-02-08,32.130001,32.849998,31.280001,32.200001,32.200001,10301266
2021-02-09,32.299999,34.980000,32.290001,34.500000,34.500000,15638545
2021-02-10,34.500000,37.660000,34.259998,37.270000,37.270000,18299176
2021-02-18,39.889999,39.950001,38.520000,39.549999,39.549999,21134963
2021-02-19,39.009998,39.299999,37.360001,38.349998,38.349998,17782430
2021-02-22,39.599998,42.189999,39.110001,40.580002,40.580002,29729275
2021-02-23,39.299999,40.480000,38.619999,38.880001,38.880001,20765300
2021-02-24,38.830002,39.160000,36.900002,37.770000,37.770000,15420240
2021-02-25,38.799999,38.799999,36.810001,37.369999,37.369999,11985806
